key	lang	from-state	applied
pl.roses.7	hu	absent	yes
pl.roses.7	sa	absent	yes
pl.roses.11	en	absent	yes
pl.roses.11	ru	absent	yes
pl.roses.11	lv	absent	yes
pl.roses.11	th	absent	yes
pl.roses.11	gd	absent	yes
pl.roses.11	tt	absent	yes
pl.roses.11	uk	absent	yes
pl.roses.11	cs	absent	yes
pl.roses.11	zh	absent	yes
pl.roses.11	ko	absent	yes
pl.roses.11	ar	absent	yes
pl.roses.11	nl-be	absent	yes
pl.roses.11	es	absent	yes
pl.roses.11	nl	absent	yes
pl.roses.11	de	absent	yes
pl.roses.11	fr	absent	yes
pl.roses.11	he	absent	yes
pl.roses.11	hi	absent	yes
pl.roses.11	bn	absent	yes
pl.roses.11	fa	absent	yes
pl.roses.11	ur	absent	yes
pl.roses.11	ja	absent	yes
pl.roses.11	da	absent	yes
pl.roses.11	nb	absent	yes
pl.roses.11	sv	absent	yes
pl.roses.11	fi	absent	yes
pl.roses.11	tr	absent	yes
pl.roses.11	hu	absent	yes
pl.roses.11	sa	absent	yes
d.plur.roses.cut	en	absent	yes
d.plur.roses.cut	ru	absent	yes
d.plur.roses.cut	lv	absent	yes
d.plur.roses.cut	th	absent	yes
d.plur.roses.cut	gd	absent	yes
d.plur.roses.cut	tt	absent	yes
d.plur.roses.cut	uk	absent	yes
d.plur.roses.cut	cs	absent	yes
d.plur.roses.cut	zh	absent	yes
d.plur.roses.cut	ko	absent	yes
d.plur.roses.cut	ar	absent	yes
d.plur.roses.cut	nl-be	absent	yes
d.plur.roses.cut	es	absent	yes
d.plur.roses.cut	nl	absent	yes
d.plur.roses.cut	de	absent	yes
d.plur.roses.cut	fr	absent	yes
d.plur.roses.cut	he	absent	yes
d.plur.roses.cut	hi	absent	yes
d.plur.roses.cut	bn	absent	yes
d.plur.roses.cut	fa	absent	yes
d.plur.roses.cut	ur	absent	yes
d.plur.roses.cut	ja	absent	yes
d.plur.roses.cut	da	absent	yes
d.plur.roses.cut	nb	absent	yes
d.plur.roses.cut	sv	absent	yes
d.plur.roses.cut	fi	absent	yes
d.plur.roses.cut	tr	absent	yes
d.plur.roses.cut	hu	absent	yes
d.plur.roses.cut	sa	absent	yes
pl.qrtree	en	absent	yes
pl.qrtree	ru	absent	yes
pl.qrtree	lv	absent	yes
pl.qrtree	th	absent	yes
pl.qrtree	gd	absent	yes
pl.qrtree	tt	absent	yes
pl.qrtree	uk	absent	yes
pl.qrtree	cs	absent	yes
pl.qrtree	zh	absent	yes
pl.qrtree	ko	absent	yes
pl.qrtree	ar	absent	yes
pl.qrtree	nl-be	absent	yes
pl.qrtree	es	absent	yes
pl.qrtree	nl	absent	yes
pl.qrtree	de	absent	yes
pl.qrtree	fr	absent	yes
pl.qrtree	he	absent	yes
pl.qrtree	hi	absent	yes
pl.qrtree	bn	absent	yes
pl.qrtree	fa	absent	yes
pl.qrtree	ur	absent	yes
pl.qrtree	ja	absent	yes
pl.qrtree	da	absent	yes
pl.qrtree	nb	absent	yes
pl.qrtree	sv	absent	yes
pl.qrtree	fi	absent	yes
pl.qrtree	tr	absent	yes
pl.qrtree	hu	absent	yes
pl.qrtree	sa	absent	yes
d.plur.roses.museum	en	absent	yes
d.plur.roses.museum	ru	absent	yes
d.plur.roses.museum	lv	absent	yes
d.plur.roses.museum	th	absent	yes
d.plur.roses.museum	gd	absent	yes
d.plur.roses.museum	tt	absent	yes
d.plur.roses.museum	uk	absent	yes
d.plur.roses.museum	cs	absent	yes
d.plur.roses.museum	zh	absent	yes
d.plur.roses.museum	ko	absent	yes
d.plur.roses.museum	ar	absent	yes
d.plur.roses.museum	nl-be	absent	yes
d.plur.roses.museum	es	absent	yes
d.plur.roses.museum	nl	absent	yes
d.plur.roses.museum	de	absent	yes
d.plur.roses.museum	fr	absent	yes
d.plur.roses.museum	he	absent	yes
d.plur.roses.museum	hi	absent	yes
d.plur.roses.museum	bn	absent	yes
d.plur.roses.museum	fa	absent	yes
d.plur.roses.museum	ur	absent	yes
d.plur.roses.museum	ja	absent	yes
d.plur.roses.museum	da	absent	yes
d.plur.roses.museum	nb	absent	yes
d.plur.roses.museum	sv	absent	yes
d.plur.roses.museum	fi	absent	yes
d.plur.roses.museum	tr	absent	yes
d.plur.roses.museum	hu	absent	yes
d.plur.roses.museum	sa	absent	yes
d.plur.talk.h	en	absent	yes
d.plur.talk.h	ru	absent	yes
d.plur.talk.h	lv	absent	yes
d.plur.talk.h	th	absent	yes
d.plur.talk.h	gd	absent	yes
d.plur.talk.h	tt	absent	yes
d.plur.talk.h	uk	absent	yes
d.plur.talk.h	cs	absent	yes
d.plur.talk.h	zh	absent	yes
d.plur.talk.h	ko	absent	yes
d.plur.talk.h	ar	absent	yes
d.plur.talk.h	nl-be	absent	yes
d.plur.talk.h	es	absent	yes
d.plur.talk.h	nl	absent	yes
d.plur.talk.h	de	absent	yes
d.plur.talk.h	fr	absent	yes
d.plur.talk.h	he	absent	yes
d.plur.talk.h	hi	absent	yes
d.plur.talk.h	bn	absent	yes
d.plur.talk.h	fa	absent	yes
d.plur.talk.h	ur	absent	yes
d.plur.talk.h	ja	absent	yes
d.plur.talk.h	da	absent	yes
d.plur.talk.h	nb	absent	yes
d.plur.talk.h	sv	absent	yes
d.plur.talk.h	fi	absent	yes
d.plur.talk.h	tr	absent	yes
d.plur.talk.h	hu	absent	yes
d.plur.talk.h	sa	absent	yes
d.plur.talk.who	en	absent	yes
d.plur.talk.who	ru	absent	yes
d.plur.talk.who	lv	absent	yes
d.plur.talk.who	th	absent	yes
d.plur.talk.who	gd	absent	yes
d.plur.talk.who	tt	absent	yes
d.plur.talk.who	uk	absent	yes
d.plur.talk.who	cs	absent	yes
d.plur.talk.who	zh	absent	yes
d.plur.talk.who	ko	absent	yes
d.plur.talk.who	ar	absent	yes
d.plur.talk.who	nl-be	absent	yes
d.plur.talk.who	es	absent	yes
d.plur.talk.who	nl	absent	yes
d.plur.talk.who	de	absent	yes
d.plur.talk.who	fr	absent	yes
d.plur.talk.who	he	absent	yes
d.plur.talk.who	hi	absent	yes
d.plur.talk.who	bn	absent	yes
d.plur.talk.who	fa	absent	yes
d.plur.talk.who	ur	absent	yes
d.plur.talk.who	ja	absent	yes
d.plur.talk.who	da	absent	yes
d.plur.talk.who	nb	absent	yes
d.plur.talk.who	sv	absent	yes
d.plur.talk.who	fi	absent	yes
d.plur.talk.who	tr	absent	yes
d.plur.talk.who	hu	absent	yes
d.plur.talk.who	sa	absent	yes
d.plur.talk.sub	en	absent	yes
d.plur.talk.sub	ru	absent	yes
d.plur.talk.sub	lv	absent	yes
d.plur.talk.sub	th	absent	yes
d.plur.talk.sub	gd	absent	yes
d.plur.talk.sub	tt	absent	yes
d.plur.talk.sub	uk	absent	yes
d.plur.talk.sub	cs	absent	yes
d.plur.talk.sub	zh	absent	yes
d.plur.talk.sub	ko	absent	yes
d.plur.talk.sub	ar	absent	yes
d.plur.talk.sub	nl-be	absent	yes
d.plur.talk.sub	es	absent	yes
d.plur.talk.sub	nl	absent	yes
d.plur.talk.sub	de	absent	yes
d.plur.talk.sub	fr	absent	yes
d.plur.talk.sub	he	absent	yes
d.plur.talk.sub	hi	absent	yes
d.plur.talk.sub	bn	absent	yes
d.plur.talk.sub	fa	absent	yes
d.plur.talk.sub	ur	absent	yes
d.plur.talk.sub	ja	absent	yes
d.plur.talk.sub	da	absent	yes
d.plur.talk.sub	nb	absent	yes
d.plur.talk.sub	sv	absent	yes
d.plur.talk.sub	fi	absent	yes
d.plur.talk.sub	tr	absent	yes
d.plur.talk.sub	hu	absent	yes
d.plur.talk.sub	sa	absent	yes
d.plur.talk.yours	en	absent	yes
d.plur.talk.yours	ru	absent	yes
d.plur.talk.yours	lv	absent	yes
d.plur.talk.yours	th	absent	yes
d.plur.talk.yours	gd	absent	yes
d.plur.talk.yours	tt	absent	yes
d.plur.talk.yours	uk	absent	yes
d.plur.talk.yours	cs	absent	yes
d.plur.talk.yours	zh	absent	yes
d.plur.talk.yours	ko	absent	yes
d.plur.talk.yours	ar	absent	yes
d.plur.talk.yours	nl-be	absent	yes
d.plur.talk.yours	es	absent	yes
d.plur.talk.yours	nl	absent	yes
d.plur.talk.yours	de	absent	yes
d.plur.talk.yours	fr	absent	yes
d.plur.talk.yours	he	absent	yes
d.plur.talk.yours	hi	absent	yes
d.plur.talk.yours	bn	absent	yes
d.plur.talk.yours	fa	absent	yes
d.plur.talk.yours	ur	absent	yes
d.plur.talk.yours	ja	absent	yes
d.plur.talk.yours	da	absent	yes
d.plur.talk.yours	nb	absent	yes
d.plur.talk.yours	sv	absent	yes
d.plur.talk.yours	fi	absent	yes
d.plur.talk.yours	tr	absent	yes
d.plur.talk.yours	hu	absent	yes
d.plur.talk.yours	sa	absent	yes
d.plur.talk.learning	en	absent	yes
d.plur.talk.learning	ru	absent	yes
d.plur.talk.learning	lv	absent	yes
d.plur.talk.learning	th	absent	yes
d.plur.talk.learning	gd	absent	yes
d.plur.talk.learning	tt	absent	yes
d.plur.talk.learning	uk	absent	yes
d.plur.talk.learning	cs	absent	yes
d.plur.talk.learning	zh	absent	yes
d.plur.talk.learning	ko	absent	yes
d.plur.talk.learning	ar	absent	yes
d.plur.talk.learning	nl-be	absent	yes
d.plur.talk.learning	es	absent	yes
d.plur.talk.learning	nl	absent	yes
d.plur.talk.learning	de	absent	yes
d.plur.talk.learning	fr	absent	yes
d.plur.talk.learning	he	absent	yes
d.plur.talk.learning	hi	absent	yes
d.plur.talk.learning	bn	absent	yes
d.plur.talk.learning	fa	absent	yes
d.plur.talk.learning	ur	absent	yes
d.plur.talk.learning	ja	absent	yes
d.plur.talk.learning	da	absent	yes
d.plur.talk.learning	nb	absent	yes
d.plur.talk.learning	sv	absent	yes
d.plur.talk.learning	fi	absent	yes
d.plur.talk.learning	tr	absent	yes
d.plur.talk.learning	hu	absent	yes
d.plur.talk.learning	sa	absent	yes
pl.seed.peace	en	absent	yes
pl.seed.peace	ru	absent	yes
pl.seed.peace	lv	absent	yes
pl.seed.peace	th	absent	yes
pl.seed.peace	gd	absent	yes
pl.seed.peace	tt	absent	yes
pl.seed.peace	uk	absent	yes
pl.seed.peace	cs	absent	yes
pl.seed.peace	zh	absent	yes
pl.seed.peace	ko	absent	yes
pl.seed.peace	ar	absent	yes
pl.seed.peace	nl-be	absent	yes
pl.seed.peace	es	absent	yes
pl.seed.peace	nl	absent	yes
pl.seed.peace	de	absent	yes
pl.seed.peace	fr	absent	yes
pl.seed.peace	he	absent	yes
pl.seed.peace	hi	absent	yes
pl.seed.peace	bn	absent	yes
pl.seed.peace	fa	absent	yes
pl.seed.peace	ur	absent	yes
pl.seed.peace	ja	absent	yes
pl.seed.peace	da	absent	yes
pl.seed.peace	nb	absent	yes
pl.seed.peace	sv	absent	yes
pl.seed.peace	fi	absent	yes
pl.seed.peace	tr	absent	yes
pl.seed.peace	hu	absent	yes
pl.seed.peace	sa	absent	yes
pl.seed.love	en	absent	yes
pl.seed.love	ru	absent	yes
pl.seed.love	lv	absent	yes
pl.seed.love	th	absent	yes
pl.seed.love	gd	absent	yes
pl.seed.love	tt	absent	yes
pl.seed.love	uk	absent	yes
pl.seed.love	cs	absent	yes
pl.seed.love	zh	absent	yes
pl.seed.love	ko	absent	yes
pl.seed.love	ar	absent	yes
pl.seed.love	nl-be	absent	yes
pl.seed.love	es	absent	yes
pl.seed.love	nl	absent	yes
pl.seed.love	de	absent	yes
pl.seed.love	fr	absent	yes
pl.seed.love	he	absent	yes
pl.seed.love	hi	absent	yes
pl.seed.love	bn	absent	yes
pl.seed.love	fa	absent	yes
pl.seed.love	ur	absent	yes
pl.seed.love	ja	absent	yes
pl.seed.love	da	absent	yes
pl.seed.love	nb	absent	yes
pl.seed.love	sv	absent	yes
pl.seed.love	fi	absent	yes
pl.seed.love	tr	absent	yes
pl.seed.love	hu	absent	yes
pl.seed.love	sa	absent	yes
pl.seed.come	en	absent	yes
pl.seed.come	ru	absent	yes
pl.seed.come	lv	absent	yes
pl.seed.come	th	absent	yes
pl.seed.come	gd	absent	yes
pl.seed.come	tt	absent	yes
pl.seed.come	uk	absent	yes
pl.seed.come	cs	absent	yes
pl.seed.come	zh	absent	yes
pl.seed.come	ko	absent	yes
pl.seed.come	ar	absent	yes
pl.seed.come	nl-be	absent	yes
pl.seed.come	es	absent	yes
pl.seed.come	nl	absent	yes
pl.seed.come	de	absent	yes
pl.seed.come	fr	absent	yes
pl.seed.come	he	absent	yes
pl.seed.come	hi	absent	yes
pl.seed.come	bn	absent	yes
pl.seed.come	fa	absent	yes
pl.seed.come	ur	absent	yes
pl.seed.come	ja	absent	yes
pl.seed.come	da	absent	yes
pl.seed.come	nb	absent	yes
pl.seed.come	sv	absent	yes
pl.seed.come	fi	absent	yes
pl.seed.come	tr	absent	yes
pl.seed.come	hu	absent	yes
pl.seed.come	sa	absent	yes
pl.seed.greet	en	absent	yes
pl.seed.greet	ru	absent	yes
pl.seed.greet	lv	absent	yes
pl.seed.greet	th	absent	yes
pl.seed.greet	gd	absent	yes
pl.seed.greet	tt	absent	yes
pl.seed.greet	uk	absent	yes
pl.seed.greet	cs	absent	yes
pl.seed.greet	zh	absent	yes
pl.seed.greet	ko	absent	yes
pl.seed.greet	ar	absent	yes
pl.seed.greet	nl-be	absent	yes
pl.seed.greet	es	absent	yes
pl.seed.greet	nl	absent	yes
pl.seed.greet	de	absent	yes
pl.seed.greet	fr	absent	yes
pl.seed.greet	he	absent	yes
pl.seed.greet	hi	absent	yes
pl.seed.greet	bn	absent	yes
pl.seed.greet	fa	absent	yes
pl.seed.greet	ur	absent	yes
pl.seed.greet	ja	absent	yes
pl.seed.greet	da	absent	yes
pl.seed.greet	nb	absent	yes
pl.seed.greet	sv	absent	yes
pl.seed.greet	fi	absent	yes
pl.seed.greet	tr	absent	yes
pl.seed.greet	hu	absent	yes
pl.seed.greet	sa	absent	yes
d.plur.talk.send	en	absent	yes
d.plur.talk.send	ru	absent	yes
d.plur.talk.send	lv	absent	yes
d.plur.talk.send	th	absent	yes
d.plur.talk.send	gd	absent	yes
d.plur.talk.send	tt	absent	yes
d.plur.talk.send	uk	absent	yes
d.plur.talk.send	cs	absent	yes
d.plur.talk.send	zh	absent	yes
d.plur.talk.send	ko	absent	yes
d.plur.talk.send	ar	absent	yes
d.plur.talk.send	nl-be	absent	yes
d.plur.talk.send	es	absent	yes
d.plur.talk.send	nl	absent	yes
d.plur.talk.send	de	absent	yes
d.plur.talk.send	fr	absent	yes
d.plur.talk.send	he	absent	yes
d.plur.talk.send	hi	absent	yes
d.plur.talk.send	bn	absent	yes
d.plur.talk.send	fa	absent	yes
d.plur.talk.send	ur	absent	yes
d.plur.talk.send	ja	absent	yes
d.plur.talk.send	da	absent	yes
d.plur.talk.send	nb	absent	yes
d.plur.talk.send	sv	absent	yes
d.plur.talk.send	fi	absent	yes
d.plur.talk.send	tr	absent	yes
d.plur.talk.send	hu	absent	yes
d.plur.talk.send	sa	absent	yes
d.plur.stone.h	en	absent	yes
d.plur.stone.h	ru	absent	yes
d.plur.stone.h	lv	absent	yes
d.plur.stone.h	th	absent	yes
d.plur.stone.h	gd	absent	yes
d.plur.stone.h	tt	absent	yes
d.plur.stone.h	uk	absent	yes
d.plur.stone.h	cs	absent	yes
d.plur.stone.h	zh	absent	yes
d.plur.stone.h	ko	absent	yes
d.plur.stone.h	ar	absent	yes
d.plur.stone.h	nl-be	absent	yes
d.plur.stone.h	es	absent	yes
d.plur.stone.h	nl	absent	yes
d.plur.stone.h	de	absent	yes
d.plur.stone.h	fr	absent	yes
d.plur.stone.h	he	absent	yes
d.plur.stone.h	hi	absent	yes
d.plur.stone.h	bn	absent	yes
d.plur.stone.h	fa	absent	yes
d.plur.stone.h	ur	absent	yes
d.plur.stone.h	ja	absent	yes
d.plur.stone.h	da	absent	yes
d.plur.stone.h	nb	absent	yes
d.plur.stone.h	sv	absent	yes
d.plur.stone.h	fi	absent	yes
d.plur.stone.h	tr	absent	yes
d.plur.stone.h	hu	absent	yes
d.plur.stone.h	sa	absent	yes
d.plur.stone.sub	en	absent	yes
d.plur.stone.sub	ru	absent	yes
d.plur.stone.sub	lv	absent	yes
d.plur.stone.sub	th	absent	yes
d.plur.stone.sub	gd	absent	yes
d.plur.stone.sub	tt	absent	yes
d.plur.stone.sub	uk	absent	yes
d.plur.stone.sub	cs	absent	yes
d.plur.stone.sub	zh	absent	yes
d.plur.stone.sub	ko	absent	yes
d.plur.stone.sub	ar	absent	yes
d.plur.stone.sub	nl-be	absent	yes
d.plur.stone.sub	es	absent	yes
d.plur.stone.sub	nl	absent	yes
d.plur.stone.sub	de	absent	yes
d.plur.stone.sub	fr	absent	yes
d.plur.stone.sub	he	absent	yes
d.plur.stone.sub	hi	absent	yes
d.plur.stone.sub	bn	absent	yes
d.plur.stone.sub	fa	absent	yes
d.plur.stone.sub	ur	absent	yes
d.plur.stone.sub	ja	absent	yes
d.plur.stone.sub	da	absent	yes
d.plur.stone.sub	nb	absent	yes
d.plur.stone.sub	sv	absent	yes
d.plur.stone.sub	fi	absent	yes
d.plur.stone.sub	tr	absent	yes
d.plur.stone.sub	hu	absent	yes
d.plur.stone.sub	sa	absent	yes
pl.pillar.peace	en	absent	yes
pl.pillar.peace	ru	absent	yes
pl.pillar.peace	lv	absent	yes
pl.pillar.peace	th	absent	yes
pl.pillar.peace	gd	absent	yes
pl.pillar.peace	tt	absent	yes
pl.pillar.peace	uk	absent	yes
pl.pillar.peace	cs	absent	yes
pl.pillar.peace	zh	absent	yes
pl.pillar.peace	ko	absent	yes
pl.pillar.peace	ar	absent	yes
pl.pillar.peace	nl-be	absent	yes
pl.pillar.peace	es	absent	yes
pl.pillar.peace	nl	absent	yes
pl.pillar.peace	de	absent	yes
pl.pillar.peace	fr	absent	yes
pl.pillar.peace	he	absent	yes
pl.pillar.peace	hi	absent	yes
pl.pillar.peace	bn	absent	yes
pl.pillar.peace	fa	absent	yes
pl.pillar.peace	ur	absent	yes
pl.pillar.peace	ja	absent	yes
pl.pillar.peace	da	absent	yes
pl.pillar.peace	nb	absent	yes
pl.pillar.peace	sv	absent	yes
pl.pillar.peace	fi	absent	yes
pl.pillar.peace	tr	absent	yes
pl.pillar.peace	hu	absent	yes
pl.pillar.peace	sa	absent	yes
d.plur.stone.peace	en	absent	yes
d.plur.stone.peace	ru	absent	yes
d.plur.stone.peace	lv	absent	yes
d.plur.stone.peace	th	absent	yes
d.plur.stone.peace	gd	absent	yes
d.plur.stone.peace	tt	absent	yes
d.plur.stone.peace	uk	absent	yes
d.plur.stone.peace	cs	absent	yes
d.plur.stone.peace	zh	absent	yes
d.plur.stone.peace	ko	absent	yes
d.plur.stone.peace	ar	absent	yes
d.plur.stone.peace	nl-be	absent	yes
d.plur.stone.peace	es	absent	yes
d.plur.stone.peace	nl	absent	yes
d.plur.stone.peace	de	absent	yes
d.plur.stone.peace	fr	absent	yes
d.plur.stone.peace	he	absent	yes
d.plur.stone.peace	hi	absent	yes
d.plur.stone.peace	bn	absent	yes
d.plur.stone.peace	fa	absent	yes
d.plur.stone.peace	ur	absent	yes
d.plur.stone.peace	ja	absent	yes
d.plur.stone.peace	da	absent	yes
d.plur.stone.peace	nb	absent	yes
d.plur.stone.peace	sv	absent	yes
d.plur.stone.peace	fi	absent	yes
d.plur.stone.peace	tr	absent	yes
d.plur.stone.peace	hu	absent	yes
d.plur.stone.peace	sa	absent	yes
pl.pillar.love	en	absent	yes
pl.pillar.love	ru	absent	yes
pl.pillar.love	lv	absent	yes
pl.pillar.love	th	absent	yes
pl.pillar.love	gd	absent	yes
pl.pillar.love	tt	absent	yes
pl.pillar.love	uk	absent	yes
pl.pillar.love	cs	absent	yes
pl.pillar.love	zh	absent	yes
pl.pillar.love	ko	absent	yes
pl.pillar.love	ar	absent	yes
pl.pillar.love	nl-be	absent	yes
pl.pillar.love	es	absent	yes
pl.pillar.love	nl	absent	yes
pl.pillar.love	de	absent	yes
pl.pillar.love	fr	absent	yes
pl.pillar.love	he	absent	yes
pl.pillar.love	hi	absent	yes
pl.pillar.love	bn	absent	yes
pl.pillar.love	fa	absent	yes
pl.pillar.love	ur	absent	yes
pl.pillar.love	ja	absent	yes
pl.pillar.love	da	absent	yes
pl.pillar.love	nb	absent	yes
pl.pillar.love	sv	absent	yes
pl.pillar.love	fi	absent	yes
pl.pillar.love	tr	absent	yes
pl.pillar.love	hu	absent	yes
pl.pillar.love	sa	absent	yes
d.plur.stone.love	en	absent	yes
d.plur.stone.love	ru	absent	yes
d.plur.stone.love	lv	absent	yes
d.plur.stone.love	th	absent	yes
d.plur.stone.love	gd	absent	yes
d.plur.stone.love	tt	absent	yes
d.plur.stone.love	uk	absent	yes
d.plur.stone.love	cs	absent	yes
d.plur.stone.love	zh	absent	yes
d.plur.stone.love	ko	absent	yes
d.plur.stone.love	ar	absent	yes
d.plur.stone.love	nl-be	absent	yes
d.plur.stone.love	es	absent	yes
d.plur.stone.love	nl	absent	yes
d.plur.stone.love	de	absent	yes
d.plur.stone.love	fr	absent	yes
d.plur.stone.love	he	absent	yes
d.plur.stone.love	hi	absent	yes
d.plur.stone.love	bn	absent	yes
d.plur.stone.love	fa	absent	yes
d.plur.stone.love	ur	absent	yes
d.plur.stone.love	ja	absent	yes
d.plur.stone.love	da	absent	yes
d.plur.stone.love	nb	absent	yes
d.plur.stone.love	sv	absent	yes
d.plur.stone.love	fi	absent	yes
d.plur.stone.love	tr	absent	yes
d.plur.stone.love	hu	absent	yes
d.plur.stone.love	sa	absent	yes
pl.pillar.unity	en	absent	yes
pl.pillar.unity	ru	absent	yes
pl.pillar.unity	lv	absent	yes
pl.pillar.unity	th	absent	yes
pl.pillar.unity	gd	absent	yes
pl.pillar.unity	tt	absent	yes
pl.pillar.unity	uk	absent	yes
pl.pillar.unity	cs	absent	yes
pl.pillar.unity	zh	absent	yes
pl.pillar.unity	ko	absent	yes
pl.pillar.unity	ar	absent	yes
pl.pillar.unity	nl-be	absent	yes
pl.pillar.unity	es	absent	yes
pl.pillar.unity	nl	absent	yes
pl.pillar.unity	de	absent	yes
pl.pillar.unity	fr	absent	yes
pl.pillar.unity	he	absent	yes
pl.pillar.unity	hi	absent	yes
pl.pillar.unity	bn	absent	yes
pl.pillar.unity	fa	absent	yes
pl.pillar.unity	ur	absent	yes
pl.pillar.unity	ja	absent	yes
pl.pillar.unity	da	absent	yes
pl.pillar.unity	nb	absent	yes
pl.pillar.unity	sv	absent	yes
pl.pillar.unity	fi	absent	yes
pl.pillar.unity	tr	absent	yes
pl.pillar.unity	hu	absent	yes
pl.pillar.unity	sa	absent	yes
d.plur.stone.unity	en	absent	yes
d.plur.stone.unity	ru	absent	yes
d.plur.stone.unity	lv	absent	yes
d.plur.stone.unity	th	absent	yes
d.plur.stone.unity	gd	absent	yes
d.plur.stone.unity	tt	absent	yes
d.plur.stone.unity	uk	absent	yes
d.plur.stone.unity	cs	absent	yes
d.plur.stone.unity	zh	absent	yes
d.plur.stone.unity	ko	absent	yes
d.plur.stone.unity	ar	absent	yes
d.plur.stone.unity	nl-be	absent	yes
d.plur.stone.unity	es	absent	yes
d.plur.stone.unity	nl	absent	yes
d.plur.stone.unity	de	absent	yes
d.plur.stone.unity	fr	absent	yes
d.plur.stone.unity	he	absent	yes
d.plur.stone.unity	hi	absent	yes
d.plur.stone.unity	bn	absent	yes
d.plur.stone.unity	fa	absent	yes
d.plur.stone.unity	ur	absent	yes
d.plur.stone.unity	ja	absent	yes
d.plur.stone.unity	da	absent	yes
d.plur.stone.unity	nb	absent	yes
d.plur.stone.unity	sv	absent	yes
d.plur.stone.unity	fi	absent	yes
d.plur.stone.unity	tr	absent	yes
d.plur.stone.unity	hu	absent	yes
d.plur.stone.unity	sa	absent	yes
pl.pillar.respect	en	absent	yes
pl.pillar.respect	ru	absent	yes
pl.pillar.respect	lv	absent	yes
pl.pillar.respect	th	absent	yes
pl.pillar.respect	gd	absent	yes
pl.pillar.respect	tt	absent	yes
pl.pillar.respect	uk	absent	yes
pl.pillar.respect	cs	absent	yes
pl.pillar.respect	zh	absent	yes
pl.pillar.respect	ko	absent	yes
pl.pillar.respect	ar	absent	yes
pl.pillar.respect	nl-be	absent	yes
pl.pillar.respect	es	absent	yes
pl.pillar.respect	nl	absent	yes
pl.pillar.respect	de	absent	yes
pl.pillar.respect	fr	absent	yes
pl.pillar.respect	he	absent	yes
pl.pillar.respect	hi	absent	yes
pl.pillar.respect	bn	absent	yes
pl.pillar.respect	fa	absent	yes
pl.pillar.respect	ur	absent	yes
pl.pillar.respect	ja	absent	yes
pl.pillar.respect	da	absent	yes
pl.pillar.respect	nb	absent	yes
pl.pillar.respect	sv	absent	yes
pl.pillar.respect	fi	absent	yes
pl.pillar.respect	tr	absent	yes
pl.pillar.respect	hu	absent	yes
pl.pillar.respect	sa	absent	yes
d.plur.stone.respect	en	absent	yes
d.plur.stone.respect	ru	absent	yes
d.plur.stone.respect	lv	absent	yes
d.plur.stone.respect	th	absent	yes
d.plur.stone.respect	gd	absent	yes
d.plur.stone.respect	tt	absent	yes
d.plur.stone.respect	uk	absent	yes
d.plur.stone.respect	cs	absent	yes
d.plur.stone.respect	zh	absent	yes
d.plur.stone.respect	ko	absent	yes
d.plur.stone.respect	ar	absent	yes
d.plur.stone.respect	nl-be	absent	yes
d.plur.stone.respect	es	absent	yes
d.plur.stone.respect	nl	absent	yes
d.plur.stone.respect	de	absent	yes
d.plur.stone.respect	fr	absent	yes
d.plur.stone.respect	he	absent	yes
d.plur.stone.respect	hi	absent	yes
d.plur.stone.respect	bn	absent	yes
d.plur.stone.respect	fa	absent	yes
d.plur.stone.respect	ur	absent	yes
d.plur.stone.respect	ja	absent	yes
d.plur.stone.respect	da	absent	yes
d.plur.stone.respect	nb	absent	yes
d.plur.stone.respect	sv	absent	yes
d.plur.stone.respect	fi	absent	yes
d.plur.stone.respect	tr	absent	yes
d.plur.stone.respect	hu	absent	yes
d.plur.stone.respect	sa	absent	yes
d.plur.stone.dock	en	absent	yes
d.plur.stone.dock	ru	absent	yes
d.plur.stone.dock	lv	absent	yes
d.plur.stone.dock	th	absent	yes
d.plur.stone.dock	gd	absent	yes
d.plur.stone.dock	tt	absent	yes
d.plur.stone.dock	uk	absent	yes
d.plur.stone.dock	cs	absent	yes
d.plur.stone.dock	zh	absent	yes
d.plur.stone.dock	ko	absent	yes
d.plur.stone.dock	ar	absent	yes
d.plur.stone.dock	nl-be	absent	yes
d.plur.stone.dock	es	absent	yes
d.plur.stone.dock	nl	absent	yes
d.plur.stone.dock	de	absent	yes
d.plur.stone.dock	fr	absent	yes
d.plur.stone.dock	he	absent	yes
d.plur.stone.dock	hi	absent	yes
d.plur.stone.dock	bn	absent	yes
d.plur.stone.dock	fa	absent	yes
d.plur.stone.dock	ur	absent	yes
d.plur.stone.dock	ja	absent	yes
d.plur.stone.dock	da	absent	yes
d.plur.stone.dock	nb	absent	yes
d.plur.stone.dock	sv	absent	yes
d.plur.stone.dock	fi	absent	yes
d.plur.stone.dock	tr	absent	yes
d.plur.stone.dock	hu	absent	yes
d.plur.stone.dock	sa	absent	yes
pl.foot	en	absent	yes
pl.foot	ru	absent	yes
pl.foot	lv	absent	yes
pl.foot	th	absent	yes
pl.foot	gd	absent	yes
pl.foot	tt	absent	yes
pl.foot	uk	absent	yes
pl.foot	cs	absent	yes
pl.foot	zh	absent	yes
pl.foot	ko	absent	yes
pl.foot	ar	absent	yes
pl.foot	nl-be	absent	yes
pl.foot	es	absent	yes
pl.foot	nl	absent	yes
pl.foot	de	absent	yes
pl.foot	fr	absent	yes
pl.foot	he	absent	yes
pl.foot	hi	absent	yes
pl.foot	bn	absent	yes
pl.foot	fa	absent	yes
